id;name;taggings_count;kind
6412;"medio ambiente; mascotas; animales; propuesta; perros; saludo; formación; progreso";1;
6413;Rodajes cinematográficos en barrios;1;
6414;Patrimonio Turismo Cultura Urbanismo;2;
6415;plazas de garaje;1;
6416;MUSICA GRATUITA PARA JOVENES EN TODO MADRID.;1;
6417;"Párking; residentes; Urbanismo";1;
6418;"""Deportes";1;
6419;puente vallecas madrid mejora Urbanismo solidaridad barrio discapacidad igualdad;1;
6420;Transporte Horcajo Moratalaz;1;
6421;Agentes Movilidad;1;
6422;tráfico barrios;1;
6423;aparcamiento nocturno;1;
6424;"Párking; residentes; Urbanismo; Distritos; Infantil; Movilidad";1;
6426;LÍNEA 2;1;
6428;Opositores;1;
6429;Estudiar;1;
6430;horarios ampliados;2;
6431;Payaso Fofó;1;
6432;E3;1;
6434;Congosto disuasorio parking vallecas juan gris huerto de la villa;1;
6436;pavimentado;1;
6437;parchear;1;
6438;patinete;2;
6439;palentino;1;
6440;casto;1;
6441;Intees cultural;1;
6442;"Movilidad"" ""M40"" ""Vallecas"" ""Vallekas"" ""tráfico""";1;
6444;Parque Lavapies Escuela publica Columpios Arboles Zonas Verdes Integracion;1;
6445;re-utilización;1;
6446;empleos basados en la sostenibilidad;1;
6447;Animales;1;
6448;Redes Sociales;1;
6449;"pisicina; moscardó; obras;";1;
6450;Zonas residenciales;1;
6451;#nuestraimagen #comopresentamosMadrid #Madridmassostenible #asfaltarCVelazquez #todossomosMadrid;1;
6452;Retirada;1;
6453;Galería comercial;1;
6454;tiendas barrio;1;
6455;negocios barrio;1;
6456;cañaveral;1;
6457;puerto;1;
6458;Isabel Colbrand;1;
6459;calle cruz;1;
6460;asfaltar;2;
6461;arreglar;1;
6462;010 ordenanza conservacion edificaciones;1;
6463;suciedad edificios;1;
6464;Contenedores de reciclado a nuevos barrios;1;
6465;No emplear pesticidas ni fertilizantes químicos en los parques de la ciudad;1;
6469;"Urbanismo"" alquiler";1;
6470;"""Distritos";2;
6471;Medio Ambiente Sostenibilidad;2;
6472;Arbol de color e ilusion;1;
6473;transporte;1;
6474;sanidad pública;1;
6475;Rodriguez Sahagún;1;
6476;tobogán;2;
6477;islas filipinas;1;
6478;parque santander;1;
6479;eliminar insectos;1;
6481;#MadridDeCine;1;
6482;Mercero;1;
6483;La Cabina;1;
6485;impuestos ibi herencia donación confiscatorio;1;
6486;Precios del alquiler Madrid;1;
6487;Seguridad Jurídica;1;
6488;Derechos animales;2;
6489;marquesina;2;
6490;vallado parque ensanche vallecas;1;
6491;carrusel;1;
6492;caballitos;1;
6493;tiovivo;1;
6494;atracción;2;
6495;tasa.;1;
6496;Vía verde de la Gasolina. Un proyecto de 30 años sin finalizar . Barajas;1;
6498;Protección Puentes Madrid Río.;1;
6499;"Animales; defensa animal;";1;
6500;"Urbanismo""""carril bici";1;
6501;Paseo Extremadura via urbana soterramiento semaforos;1;
6502;Excepciones;1;
6503;policía a caballo;1;
6504;ACERAS PARA PEATONES;1;
6506;"""Medio Ambiente"" ; gatos; perros; parques; multas; libertad; actividades;";2;
6507;reivindicaciones;1;
6508;contenedores reciclaje;1;
6509;Mascotas;1;
6510;eportes;1;
6511;#ErmitadelSanto #accesosPMR #AvenidadelManzanares #Caramuel #CEIPErmitadelSanto;1;
6512;Cines;1;
6513;"""Equidad"" imagen";1;
6514;Cementerio ecológico;1;
6515;Defunción;1;
6516;Entierro;1;
6517;Cultura-Salud-Empleo.;2;
6518;Limpieza de aceras;1;
6519;miguel lopez;1;
6520;Salida boca de metro nueva en valdeacederAs;1;
6521;Maje;1;
6524;Jazmin;1;
6525;CICLISTA;1;
6526;Dias festivos;1;
6527;Rosafernanda Martinez Madrid;1;
6528;narcopisos;1;
6529;"Gimnasiourbano; streetworkout; gimnasio";1;
6530;"Movilidad"" ""SER"" ""Parquímetro"" ""Multa"" ""Aparcamiento";1;
6531;zona canina;5;
6532;parques para perros;2;
6533;Parking Residentes;1;
6559;muerte;1;
6563;LIMPIEZA BARRIO ARCOS;1;
6566;gatos animales adopta adopción felinos colonias gestión camadas arganzuela adoptdontshop alimentador alimentadora esterilización difusión  ces tnr;2;
6569;vales de compra;1;
6570;cartel;1;
6571;personas;1;
6572;lenguaje;1;
6573;leísmo;1;
6574;laísmo;1;
6575;PAR;1;
6577;VERDES;1;
6578;congosto;1;
6580;niños y jóvenes;1;
6581;Plazas aparcamiento;1;
6582;pasear perros;1;
6583;piletones;1;
6584;"""Urbanismo"" alquiler";1;
6587;olor;3;
6588;Metropolitano TonyLeblanc;1;
6589;basura sostenibilidad ruido camiones recogida ecologismo urbanismo medio ambiente;1;
6590;Proyectos;1;
6591;orines;1;
6592;limpieza de calle;1;
6593;acoso inmobiliario;1;
6594;"Medio Ambiente"" ""parques"" ""arganzuela"" ""matadero";1;
6595;metrodemadrid;1;
6596;modificacion;1;
6597;actualizar;1;
6598;polideportivo de la cebada;1;
6599;plásticos;1;
6600;Carretera sin luz !!!;1;
6601;Problema social;1;
6603;VMP;2;
6604;ciclocarril;1;
6605;electrico;2;
6606;uniciclo;1;
6607;rueda;1;
6608;Ratas;2;
6609;Versos al paso;1;
6610;Columpios parques Valdebebas;1;
6611;"Movilidad"" SER";1;
6613;Lenguaje discriminatorio;1;
6614;misandria;1;
6615;Mujeres escritoras;1;
6616;Frases célebres de escritoras;1;
6617;Escritoras en el barrio;1;
6618;Ellas;2;
6619;Feminismo escrito;1;
6620;Disconformidad con las reformas en el entorno de Olavide;1;
6621;isla de arosa;1;
6622;;4;
6651;FALTA DE LIMPIEZA;1;
6652;Vicente del Bosque;1;
6653;merenderos retiro parque picnic;1;
6654;Merendero casa de campo picnic;1;
6655;plazas aparcamiento PAR;7;
6656;Aparcamientos subterráneos para Residentes;4;
6658;Seguridad en los centros de educación;2;
6659;Limpieza;1;
6660;Ópera;1;
6662;Señalizar;1;
6663;plazas minusvalidos;1;
6664;Situación del semáforo existente sin uso;1;
6666;aparcamiento moto hortaleza;1;
6668;"Sostenibilidad"";""Salud"";""Medio Ambiente"";""Economía"";""Distritos"";";1;
6669;"""Transparencia";2;
6670;#emtmadrid;1;
6671;#carrilbus;1;
6672;#movilidad;1;
6673;#trafico;1;
6674;#atasco;1;
6675;#transportepublico;1;
6676;Buenavista;1;
6677;Plagas;3;
6678;zona ajardinada;1;
6679;Miguel Hernandez;1;
6680;Aparcamiento La Elipa;2;
6681;Barrio pacífico;1;
6683;Jardines de Sabatini;1;
6684;estación;1;
6685;"medio ambiente; mascotas; animales; propuesta; perros;";1;
6686;empedrado;1;
6687;vida digna;1;
6688;Poder Respirar;1;
6689;infancia sana;1;
6690;Sureste;1;
6691;Participación biblioteca;1;
6692;"""Urbanismo""Transporte.";1;
6693;buho L;1;
6694;Buses nocturnos;1;
6695;"Movilidad"" ""Ordenanza de Movilidad";2;
6696;Ordenanza de Movilidad;1;
6698;Noemí Vega Ruiz;1;
6700;No al depósito de garantías inútiles.;1;
6758;Gran Vía Centro Manteros Obra Policia;1;
6763;Vecinos de Jerónimos y Reyes Magos;1;
6764;Colonia de Paseo de la Chopera 1-3-5-7-9;1;
6767;botellones;1;
6768;Optimización plataforma;1;
6769;Bonificación;1;
6773;hoteles;1;
6775;Urgel;1;
6778;Medio ambiente jardines;1;
6779;cotorras;1;
6780;plaga;1;
6781;especie invasora;1;
6782;gorrione;1;
6783;veladores;1;
6785;sumideros urbanismo;1;
6794;bib;1;
6795;Lope de Vega;1;
6796;"Movilidad"" ""paso de peatones";1;
6798;Relax;2;
6805;#amoresperros #amorperruno #lovemypitbull;1;
6809;"Infantil; residentes; Urbanismo; Distritos; Movilidad";1;
6812;centro ambiental;1;
6813;"Movilidad"" ""madrid central"" ""motos";1;
6816;"Usera""";1;
6817;"Moscardó""";1;
6819;Africa;1;
6820;DEVOLUCION IMPUESTOS Y TASAS;1;
6821;mejora de accesibilidad;1;
6822;"Reformas; Licencias de obras";1;
6823;cruce peatonal;1;
6824;semaforo;1;
6825;resalto;1;
6826;José María González Sánchez;1;
6827;Graffitis pintadas suciedad fachadas;1;
6828;"Deportes"" ""calistenia"" ""workout""";1;
6829;https:www.cope.esactualidadespananoticiasmenos-cinco-fallecidos-este-ano-por-ataques-perros-desde-2010-20181121_297339;1;
6830;"Cultura"" ";1;
6831;"Infantil""  ""parque infantil"" ""Madrid Rio";1;
6833;Yermary monroy;1;
6834;zona de lectura;2;
6835;cacas perros limpieza;1;
6836;Aroa Prida;1;
6837;Mas luces publicas en calles de Valdebernardo;1;
6838;Luces públicas;1;
6840;IBM;1;
6842;Defensa Animal;1;
6844;biblioteca arroyo del fresno cultura;1;
6845;seguimiento de proyectos;1;
6846;"Salud"" y ""Medio Ambiente";1;
6847;"Parados autónomos; ayudas; trabajo; cuotas";1;
6850;Universidad Privada;1;
6851;abejas;1;
6852;polinización;1;
6853;colmenas;1;
6855;"""Urbanismo""; limpieza; asfaltado; policía municipal";1;
6856;Residencias para mayores. Tercera edad;1;
6860;más transporte público al centro;1;
6863;Seguridad y EGracias mergencias;1;
6864;https:decide.madrid.espresupuestospresupuestos-participativos-2019proyecto13246;2;
6866;Acera puente vallecas peatón accesibilidad;1;
6867;https:m.madridiario.esnoticia462748deportescuanto-costara-la-seguridad-del-river-boca-sindicatos-policiales-abren-el-debate.html;1;
6869;RAUL CERA CUBO;1;
6873;"Medio Ambiente""""motos"" ""carriles"" ""quitamiedos";1;
6874;StopTheBleed;1;
6875;Sincolillas;1;
6877;ampliación zona S.E.R;1;
6879;"Patrimonio""""Memoria histórica";1;
6881;Bonificar;1;
6882;Voluntario;1;
6883;Agradecimiento;1;
6886;movilidad sostenibilidad;1;
6891;"Medios""""Perros""""Zona canina""""Pacifico";1;
6892;"Metro; Movilidad; Transporte público; Urbanismo";1;
6893;Asfaltado calle Nuestra Señora de Fátima;1;
6894;en Carabanchel.;1;
6896;"Transporte público; Cercanías Madrid;Comunidad de Madrid;Ayuntamiento de Madrid";1;
6898;TarimaTerraza elevada en cVirgen de la Roca;1;
6899;Túnel;2;
6900;Animalismo;1;
6905;parada bus;1;
6906;lacoma;2;
6911;madrid central;5;
6924;Gema Juanas Molina;1;
6925;"Perros"" ""Parque canino"" ""Parque perros"" ""Zona canina";7;
6936;señalización en calzada carga y descarga;1;
6937;Alberto tamarit;1;
6938;aparcamiento subterráneo para residentes;4;
6939;Antonio lucas García;1;
6941;Aparcamientos ilegales en parques y jardines;1;
6949;Movilidad Bicimad Vicálvaro.;1;
6952;Control VTC;1;
6953;albalá;1;
6955;"ruidos; pitidos; molestia; ansiedad; civismo";2;
6957;NECESARIO;1;
6958;"""Urbanismo""¨infraestructura¨";1;
6964;Campañas de Información;1;
6966;madrid 2040.;1;
6967;empadronados;1;
6968;restricción de entrada a Madrid;1;
6970;VIABILIDAD Y PROPORCIONALIDAD;1;
6973;"Derechos Sociales""""educación""""valores";1;
6976;niños felices;2;
6978;Memoria y Dignidad;1;
6981;José Miguel Pastor Alvarez;1;
6983;mercado san blas;1;
6984;centro comercial san blas;1;
6985;carril Bus-Taxi;1;
6986;Privilegios Taxi;1;
6987;MADRID CENTRAL MOTOS;1;
6988;APARCAR MOTO MADRID CENTRAL;1;
6990;"'""Distritos""";1;
6997;adopción canina;1;
6998;Palomeras Sureste;1;
6999;Maquinilla;1;
7000;"Derechos Sociales"" ""infancia"" ""familia"" ""menores"" ""feminismo"" ""infancia"" ""humanidad";3;
7006;riesgos;1;
7007;resbalones;1;
7010;cuidadanía;1;
7019;TRANSPORTE PÚBLICO PARA LOS VOLUNTARIOS DE MADRID;1;
7028;VyC;1;
7031;Normalmente se hace lo que quieren los de Podemos o sus acólitos. ¿Para qué participar Puedo aportar pruebas;1;
7035;María Jesús Allende Álvarez;1;
7039;mar;1;
7041;"""Sostenibilidad";4;
7043;Urbanismo y medio ambiente (salud);1;
7044;mercado de san Vicente de Paúl;1;
7047;"""Movilidad""Barreras arquitectónicas";2;
7049;"""Movilidad"" Movilidad peatonal";4;
7051;Apostol Santiago;1;
7058;FutbolFemenino;1;
7060;"Movilidad"" Movilidad peatonal";2;
7061;M.R.;1;
7062;economiacircular;1;
7065;"Perros"" ""Parque canino"" ""Parque perros""";1;
7067;Remonta;1;
7068;Vaguada;1;
7069;Plazas y parques;1;
7070;natalidad;1;
7071;"APARCAMIENTOS; TRÁFICO; MOVILIDAD";1;
7072;Joaquín Sánchez;1;
7080;Uso del presupuesto del ayto.de Madrid.;1;
7084;leñeros;1;
7087;yolanda garcia gil;1;
7091;medios médicos;1;
7095;( ¿Que pasa con Ventilla-Almenara);1;
7119;infancia familia;2;
7121;circuito;2;
7124;zona de juegos infantil;1;
7152;"Ambiente""";1;
7157;Barrio conectado;1;
7158;no barreras;1;
7159;centro comercial ermita del santo;1;
7160;Parque Caramuel;1;
7161;ampliación de calles;1;
7162;calle bujalance;1;
7171;participacion activa y que decide;1;
7173;Formacion en Participacion;1;
7174;Educacion Ciudadana;1;
7175;Horizontalidad;1;
7176;Gobernanza de la Ciudad;1;
7177;Gestion de los Comunes;1;
7178;Patrimonio Arquitectonico;1;
7179;Patrimonio Historico;1;
7180;Cultura-Salud Comunitaria-Empleo-Economia;1;
7182;Gestion Ciudadana;1;
7189;Corazón de María;1;
7190;Clara del Rey;1;
7191;puente;1;
7192;pasos elevados;1;
7193;Parque Almansa;1;
7194;"Accesibilidad"" ""Seguridad";1;
7195;aceite usado;1;
7196;Línea 178;1;
7200;AMPLIACION LINEA EMT 124;1;
7201;"Medio Ambiente"" ""Higiene"" ""Limpieza";1;
7202;estación de tren;1;
7203;Hermenegildo;1;
7205;tRANSITO;1;
7206;"Aceras para peatones"" ""Medio ambiente";1;
7207;ampliación aceras;1;
7208;Lectura;1;
7209;Libros gratis;1;
7210;Doña Carlota;1;
7211;cercanias metrobus integracion transporte;1;
7212;animalescompañía;1;
7213;REGULAR CIRCULACIÓN DE PATINETESBICICLETAS;2;
7214;Salud sexual jóvenes prevención ayuda;1;
7215;parque de la fuente del berro;1;
7216;parque fuente del berro;1;
7217;terraza;1;
7218;San Bernardo;1;
7219;desarrollos informáticos;1;
7220;zpae;1;
7221;Puerta del Sur;1;
7222;Punto Limpio Fijo;1;
7223;Carabanchel bajo;2;
7224;mezquita;1;
7225;"""Tráfico"".";1;
7227;Las Musas;1;
7228;165;1;
7229;Paseo de Moret;1;
7230;"Movilidad""";1;
7231;mi barrio mi pueblo;1;
7232;Escultura urbana;1;
7233;numancia descampado carlota colonia taxistas valderribas sierra toledana canfranc puente vallecas;1;
7234;matorrales;1;
7235;setos;1;
7236;San Germán;1;
7237;Poeta Joan Maragall;1;
7238;Maragall;1;
7239;derramas;1;
7240;desplazamiento;1;
7241;paradas de autobus;1;
7242;Avenida Ciudad de Barcelona;1;
7244;libertad de acceso al empleo público;1;
7245;accesibilidad laboral;1;
7246;licencia taxi pública y gratuita;1;
7248;igualdad de acceso a recursos públicos;1;
7249;Taxivtc;1;
7250;nuevo impuesto;1;
7251;Reina Cristina;1;
7252;Montejurra;1;
7253;Luis piernas;1;
7254;"Movilidad;distritos;urbanismo;medio ambiente";1;
7255;Alba;1;
7256;G;1;
7258;Medio Ambiente;1;
7259;parques;1;
7260;parque Plaza Mayor;1;
7261;"""Participación";1;
7262;Plaza Mayor;1;
7263;Madrid;1;
7267;Jorge Belizón Dorado;1;
7268;"""""Movilidad";1;
7273;Parque perros;2;
7274;guarros;1;
7275;"""Medio Ambiente";1;
7276;Limpieza;1;
7277;Cuidado jardines;1;
7278;Sanchinarro;1;
7279;PGOUM;1;
7280;quemado;1;
7281;Educación ambiental;1;
7282;sede electronica;1;
7283;el cañaveral;1;
7284;salario mínimo;1;
7285;ofertas de trabajo;1;
7286;Apuestas;1;
7287;"Limpieza""";1;
7288;bono 10;1;
7289;tú;1;
7290;Habeis destrozado un gran barrio;1;
7291;Mercado en Sancho Davila 26 por ejemplo.;1;
7292;Medio ambiente y civismo;1;
7293;FUERA LAS CASAS DE APUESTAS DE NUESTRAS VIDAS;1;
7294;Aparcamiento y accesibilidad de servicios;1;
7295;patinetes;2;
7296;OBRAS CALLEJÓN SAN EMILIO;1;
7297;Falta de aparcamientos para coches.;1;
7298;EMILIO ANTÓN;1;
7299;Baños públicos Dehesa La Villa y chinguitos;1;
7300;#taxis #contaminacion #trafico #atascos #todoMadrid;1;
7302;#soterramiento  #A2  #AvdaAmerica   #Chamartin   #Salamanca   #Zonaverde #Parque #Prosperidad #Guindalera;1;
7303;La Elípa;1;
7304;central;1;
7305;Moviliad;1;
7306;"Medio ambiente; salud; urbanismo";1;
7307;Urbanismo sostenibilidad distritos;1;
7308;búho;1;
7309;avenida de los poblados;1;
7310;Mirasierra;1;
7311;DISCRIMINACIÓN DE BARRIOS;1;
7312;Mejorar todo vallecas;1;
7313;aceras rotas;1;
7314;poda de árboles;1;
7315;peligro niños y ancianos;1;
7316;Zonas libres para perros;1;
7317;Antón martin;1;
7318;amor De Dios;1;
7319;#humanidad #cerodespilfarro #porlosquemenostienen#haycomidaparatodos #supermercados #lacomidanosetira;1;
7320;illan manzanares zav aparcamiento;1;
7321;vacunación;1;
7322;Cambiar horario paso camiones de residuos varios;1;
7323;calle Puentedey;1;
7324;29;1;
7325;deterioro;2;
7326;rentabilidad;1;
7327;Cuidado de árboles y colocación bancos en Avda. Arqueros.;1;
7328;Meadas;1;
7329;Mad Cool;1;
7330;Naturación urbana;1;
7331;Cambio Climatico;1;
7333;Amianto pizarras de colegios.;1;
7334;Censura no;1;
7335;Macroconciertos en Valdebebas;1;
7336;pinar del rey;1;
7346;Aparcar durante obras Plaza de España;1;
7347;okupacion mayores vecinos vivienda lavapies;1;
7348;simbologia;1;
7349;rebotaniños;1;
7350;Obras y seguridad colegio público;1;
7351;Peña Horcajo;1;
